master id,description,vampire inability,upgradable,max level,thumbnail,target type,cool time,action type,animate name,ai type,ex type,ai ex type,fun data,level,effect style,attack roate,passive,other skill,relation skill,start effect,special,buff,atk disable,melee dist,effect play,base effect,other effect,extend effect,damage style,damage effect,sound effect,atk info,note,"[""unit_mdl_fairy.dat""]",[],0,1,100,110,50,100,0,0,"[0,0,0]",[],[],[],6,"[[2001, 1, 4]]",[],[],0,0,"[0,0,0]",[],1,"[[1, 0, 1, 0.4], [2, 0, 1, 0.4], [3, 3, 3, 0.5], [4, 0, 1, 0.4], [5, 0, 1, 0.4], [6, 3, 3, 0.4], [7, 0, 1, 0.5], [8, 0, 1, 0.6], [9, 0, 1, 0.7], [10, 0, 1, 0.7]]"
8032,화염베기,0,1,6,"[8, 6, 1]",5,4,2,ATK_2,DM,DM,"[[4,""RIFT_WDDM""]]","[[""ATK"", ""*"", 2.1]]","[[""AT"",10],[""DR"",10],[""AT"",10],[""DR"",10],[""TN"",1]]",0,1,0,0,"[[1, 8037, 50]]",[],[],"[[0, 4, 1, 40, 2]]",0,0,"[3, 0, 0, 0, 0, 0, 0]","[1, 1, 0, 1, ""eft_skill_honougiri_hr.peft"", ""eft_skill_honougiri.png""]","[1, 1, 0, 0, ""eft_skill_honougiri_hr_fire.peft"", ""eft_skill_honougiri.png""]",[],5,"[1.2, 1, 0, 1, ""eft_skill_honougiri_hr_atk.peft"", ""eft_skill_honougiri.png""]","[[""RANGE_START"", 1500, ""SE_MON_Samurai_02.ogg""], [""RANGE_START"", 3500, ""SE_MON_Samurai_Fire_03.ogg""]]",[],0,"[""unit_mdl_horus.dat""]",[],1,0,100,90,70,100,0,0,"[38,0,4]",[],[],[],6,"[[3001, 1, 3]]",[],[],0,0,"[0,0,0]",[],1,"[[1, 0, 1, 0.6], [2, 0, 1, 0.6], [3, 3, 3, 0.7], [4, 0, 1, 0.7], [5, 0, 1, 0.6], [6, 3, 3, 0.7], [7, 0, 1, 0.7], [8, 0, 1, 1.0], [9, 0, 1, 1.0], [10, 0, 1, 1.2]]"
8033,번개발도술,0,1,5,"[8, 7, 1]",4,4,2,ATK_1,DM,DM,"[[4,""DM""]]","[[""ATK"", ""*"", 1.0], [""*""], [""ATTACK_SPEED"", ""+"", 192], [""/""], [41]]","[[""AT"",10],[""AT"",10],[""AT"",10],[""TN"",1]]",0,1,0,0,"[[1, 8038, 50]]",[],"[[5, 0, 100, 100]]",[],0,0,"[0, 0, 3, 3, 2, 1, 1100]","[1, 1, 0, 1, ""eft_skill_battoujustu_hr.peft"", ""eft_skill_battoujustu_wind.png""]","[1.4, 1, 0, 1, ""eft_skill_inazumabattoujustu.peft"", ""eft_skill_inazumabattoujustu.png""]",[],5,"[1.2, 1, 0, 1, ""eft_skill_shinkugiri_atk.peft"", ""eft_skill_shinkugiri_wind.png""]","[[""RANGE_START"", 400, ""SE_MON_Samurai_Wind_03.ogg""]]",[],0,"[""unit_mdl_horus.dat""]",[],1,0,100,90,70,100,0,0,"[38,1,4]",[],[],[],6,"[[3002, 1, 3]]",[],[],0,0,"[0,0,0]",[],1,"[[1, 0, 1, 0.6], [2, 0, 1, 0.6], [3, 3, 3, 0.7], [4, 0, 1, 0.7], [5, 0, 1, 0.6], [6, 3, 3, 0.7], [7, 0, 1, 0.7], [8, 0, 1, 1.0], [9, 0, 1, 1.0], [10, 0, 1, 1.2]]"
8034,섬광베기,0,1,5,"[8, 8, 1]",5,4,2,ATK_2,DM,DM,"[[4,""RIFT_WDDM""]]","[[""ATK"", ""*"", 2.2]]","[[""AT"",10],[""AT"",10],[""AT"",10],[""TN"",1]]",0,1,0,0,"[[1, 8039, 50]]",[],"[[15, 0, 100, 100], [73, 0, 100, 25]]",[],0,0,"[3, 0, 0, 0, 0, 0, 0]","[1, 1, 0, 1, ""eft_skill_senkougiri_hr.peft"", ""eft_skill_senkougiri.png""]",[],[],5,"[1.2, 1, 0, 1, ""eft_skill_shinkugiri_atk.peft"", ""eft_skill_shinkugiri_light.png""]","[[""RANGE_START"", 1500, ""SE_MON_Samurai_02.ogg""], [""RANGE_START"", 3500, ""SE_MON_Samurai_Light_03.ogg""]]",[],0,"[""unit_mdl_horus.dat""]",[],1,0,100,90,70,100,0,0,"[38,2,4]",[],[],[],6,"[[3003, 1, 3]]",[],[],0,0,"[0,0,0]",[],1,"[[1, 0, 1, 0.6], [2, 0, 1, 0.6], [3, 3, 3, 0.7], [4, 0, 1, 0.7], [5, 0, 1, 0.6], [6, 3, 3, 0.7], [7, 0, 1, 0.7], [8, 0, 1, 1.0], [9, 0, 1, 1.0], [10, 0, 1, 1.2]]"
8035,칠흑베기,0,1,5,"[8, 9, 1]",4,4,2,ATK_2,DM,DM,"[[4,""RIFT_WDDM""]]","[[""ATK"", ""*"", 2.2]]","[[""AT"",10],[""AT"",10],[""AT"",10],[""TN"",1]]",0,1,0,0,"[[1, 8040, 50]]",[],"[[14, 0, 100, 100], [73, 0, 100, 25]]",[],0,0,"[3, 0, 0, 0, 0, 0, 0]","[1, 1, 0, 1, ""eft_skill_shickokugiri_hr.peft"", ""eft_skill_shickokugiri.png""]",[],[],5,"[1.2, 1, 0, 1, ""eft_skill_shickokugiri_hr_atk.peft"", ""eft_skill_shickokugiri.png""]","[[""RANGE_START"", 1500, ""SE_MON_Samurai_02.ogg""], [""RANGE_START"", 3500, ""SE_MON_Samurai_Dark_03.ogg""]]",[],0,"[""unit_mdl_horus.dat""]",[],1,0,100,90,70,100,0,0,"[38,3,4]",[],[],[],6,"[[3004, 1, 3]]",[],[],0,0,"[0,0,0]",[],1,"[[1, 0, 1, 0.6], [2, 0, 1, 0.6], [3, 3, 3, 0.7], [4, 0, 1, 0.7], [5, 0, 1, 0.6], [6, 3, 3, 0.7], [7, 0, 1, 0.7], [8, 0, 1, 1.0], [9, 0, 1, 1.0], [10, 0, 1, 1.2]]"
8036,초 천랑발도술,0,1,4,"[10, 1, 9]",5,-1,2,ATK_2,FX,FX,"[[4,""FX""]]","[[""ATK"", ""*"", 5.8]]","[[""AT"",10],[""AT"",10],[""AT"",10]]",0,2,0,0,[],[],"[[86, 1, 100, 0], [87, 0, 100, 100]]",[],0,0,"[0, 0, 3, 3, 2, 1, 2200]","[1.0, 1, 0, 1, ""eft_skill_chotenroubattoujustu_motion_hr.peft"", ""eft_skill_chotenroubattoujustu_water.png""]","[1.5, 1, 0, 0, ""eft_skill_chotenroubattoujustu_hr.peft"", ""eft_skill_chotenroubattoujustu_water.png""]",[],1,"[1.5, 0.5, 0, 0, ""eft_skill_chotenroubattoujustu_atk.peft"", ""eft_skill_chotenroubattoujustu_water.png""]","[[""RANGE_START"", 600, ""SE_MON_Samurai_N_04.ogg""], [""RANGE_START"", 2170, ""SE_MON_Samurai_N_Dark_04.ogg""], [""HIDE_SKILL_ON"", 500, ""SE_MON_Samurai_N_Ice_01.ogg""], [""HIDE_SKILL_ON"", 800, ""SE_MON_Ancestors_Fire_02.ogg""]]",[],0,"[""unit_mdl_horus.dat""]",[],1,0,100,90,70,100,0,0,"[38,4,4]",[],[],[],6,"[[3005, 1, 3]]",[],[],0,0,"[0,0,0]",[],1,"[[1, 0, 1, 0.6], [2, 0, 1, 0.6], [3, 3, 3, 0.7], [4, 0, 1, 0.7], [5, 0, 1, 0.6], [6, 3, 3, 0.7], [7, 0, 1, 0.7], [8, 0, 1, 1.0], [9, 0, 1, 1.0], [10, 0, 1, 1.2]]"
8037,초 천랑발도술,0,1,4,"[10, 2, 9]",5,-1,2,ATK_2,FX,FX,"[[4,""FX""]]","[[""ATK"", ""*"", 5.8]]","[[""AT"",10],[""AT"",10],[""AT"",10]]",0,2,0,0,[],[],"[[86, 1, 100, 0], [87, 0, 100, 100]]",[],0,0,"[0, 0, 3, 3, 2, 1, 2200]","[1.0, 1, 0, 1, ""eft_skill_chotenroubattoujustu_motion_hr.peft"", ""eft_skill_chotenroubattoujustu_fire.png""]","[1.5, 1, 0, 0, ""eft_skill_chotenroubattoujustu_hr.peft"", ""eft_skill_chotenroubattoujustu_fire.png""]",[],1,"[1.5, 0.5, 0, 0, ""eft_skill_chotenroubattoujustu_atk.peft"", ""eft_skill_chotenroubattoujustu_fire.png""]","[[""RANGE_START"", 600, ""SE_MON_Samurai_N_04.ogg""], [""RANGE_START"", 2170, ""SE_MON_Samurai_N_Dark_04.ogg""], [""HIDE_SKILL_ON"", 500, ""SE_MON_Samurai_N_Ice_01.ogg""], [""HIDE_SKILL_ON"", 800, ""SE_MON_Ancestors_Fire_02.ogg""]]",[],0,"[""unit_mdl_horus_hr.dat""]",[],0,1,100,90,70,100,0,0,"[39,0,0]",[],"[[4, 0, [1.0, 1.0, 2, 1, ""unit_eft_dft_horus_lwing.peft"", ""unit_eft_dft_horus_water.png""]], [5, 0, [1.0, 1.0, 2, 1, ""unit_eft_dft_horus_rwing.peft"", ""unit_eft_dft_horus_water.png""]], [6, 0, [1.0, 1.0, 1, 1, ""unit_eft_dft_horus_ray.peft"", ""unit_eft_dft_horus_water.png""]], [58, 3, [1.0, 1.0, 0, 1, ""unit_eft_dft_horus_light.peft"", ""unit_eft_dft_horus_water.png""]]]",[],6,"[[3001, 1, 3]]",[],[],0,0,"[0,0,0]",[],1,"[[1, 0, 1, 0.6], [2, 0, 1, 0.6], [3, 3, 3, 0.7], [4, 0, 1, 0.8], [5, 0, 1, 0.8], [6, 3, 3, 0.7], [7, 0, 1, 0.8], [8, 0, 1, 1.0], [9, 0, 1, 1.0], [10, 0, 1, 1.3]]"
8038,초 천랑발도술,0,1,4,"[10, 3, 9]",5,-1,2,ATK_2,FX,FX,"[[4,""FX""]]","[[""ATK"", ""*"", 5.8]]","[[""AT"",10],[""AT"",10],[""AT"",10]]",0,2,0,0,[],[],"[[86, 1, 100, 0], [87, 0, 100, 100]]",[],0,0,"[0, 0, 3, 3, 2, 1, 2200]","[1.0, 1, 0, 1, ""eft_skill_chotenroubattoujustu_motion_hr.peft"", ""eft_skill_chotenroubattoujustu_wind.png""]","[1.5, 1, 0, 0, ""eft_skill_chotenroubattoujustu_hr.peft"", ""eft_skill_chotenroubattoujustu_wind.png""]",[],1,"[1.5, 0.5, 0, 0, ""eft_skill_chotenroubattoujustu_atk.peft"", ""eft_skill_chotenroubattoujustu_wind.png""]","[[""RANGE_START"", 600, ""SE_MON_Samurai_N_04.ogg""], [""RANGE_START"", 2170, ""SE_MON_Samurai_N_Dark_04.ogg""], [""HIDE_SKILL_ON"", 500, ""SE_MON_Samurai_N_Ice_01.ogg""], [""HIDE_SKILL_ON"", 800, ""SE_MON_Ancestors_Fire_02.ogg""]]",[],0,"[""unit_mdl_horus_hr.dat""]",[],0,1,100,90,70,100,0,0,"[39,1,0]",[],"[[4, 0, [1.0, 1.0, 2, 1, ""unit_eft_dft_horus_lwing.peft"", ""unit_eft_dft_horus_fire.png""]], [5, 0, [1.0, 1.0, 2, 1, ""unit_eft_dft_horus_rwing.peft"", ""unit_eft_dft_horus_fire.png""]], [6, 0, [1.0, 1.0, 1, 1, ""unit_eft_dft_horus_ray.peft"", ""unit_eft_dft_horus_fire.png""]], [58, 3, [1.0, 1.0, 0, 1, ""unit_eft_dft_horus_light.peft"", ""unit_eft_dft_horus_fire.png""]]]",[],6,"[[3002, 1, 3]]",[],[],0,0,"[0,0,0]",[],1,"[[1, 0, 1, 0.6], [2, 0, 1, 0.6], [3, 3, 3, 0.7], [4, 0, 1, 0.8], [5, 0, 1, 0.8], [6, 3, 3, 0.7], [7, 0, 1, 0.8], [8, 0, 1, 1.0], [9, 0, 1, 1.0], [10, 0, 1, 1.3]]"
8039,초 천랑발도술,0,1,4,"[10, 4, 9]",5,-1,2,ATK_2,FX,FX,"[[4,""FX""]]","[[""ATK"", ""*"", 5.8]]","[[""AT"",10],[""AT"",10],[""AT"",10]]",0,2,0,0,[],[],"[[86, 1, 100, 0], [87, 0, 100, 100]]",[],0,0,"[0, 0, 3, 3, 2, 1, 2200]","[1.0, 1, 0, 1, ""eft_skill_chotenroubattoujustu_motion_hr.peft"", ""eft_skill_chotenroubattoujustu_light.png""]","[1.5, 1, 0, 0, ""eft_skill_chotenroubattoujustu_hr.peft"", ""eft_skill_chotenroubattoujustu_light.png""]",[],1,"[1.5, 0.5, 0, 0, ""eft_skill_chotenroubattoujustu_atk.peft"", ""eft_skill_chotenroubattoujustu_light.png""]","[[""RANGE_START"", 600, ""SE_MON_Samurai_N_04.ogg""], [""RANGE_START"", 2170, ""SE_MON_Samurai_N_Dark_04.ogg""], [""HIDE_SKILL_ON"", 500, ""SE_MON_Samurai_N_Ice_01.ogg""], [""HIDE_SKILL_ON"", 800, ""SE_MON_Ancestors_Fire_02.ogg""]]",[],0,"[""unit_mdl_horus_hr.dat""]",[],0,1,100,90,70,100,0,0,"[39,2,0]",[],"[[4, 0, [1.0, 1.0, 2, 1, ""unit_eft_dft_horus_lwing.peft"", ""unit_eft_dft_horus_wind.png""]], [5, 0, [1.0, 1.0, 2, 1, ""unit_eft_dft_horus_rwing.peft"", ""unit_eft_dft_horus_wind.png""]], [6, 0, [1.0, 1.0, 1, 1, ""unit_eft_dft_horus_ray.peft"", ""unit_eft_dft_horus_wind.png""]], [58, 3, [1.0, 1.0, 0, 1, ""unit_eft_dft_horus_light.peft"", ""unit_eft_dft_horus_wind.png""]]]",[],6,"[[3003, 1, 3]]",[],[],0,0,"[0,0,0]",[],1,"[[1, 0, 1, 0.6], [2, 0, 1, 0.6], [3, 3, 3, 0.7], [4, 0, 1, 0.8], [5, 0, 1, 0.8], [6, 3, 3, 0.7], [7, 0, 1, 0.8], [8, 0, 1, 1.0], [9, 0, 1, 1.0], [10, 0, 1, 1.3]]"
8040,초 천랑발도술,0,1,4,"[10, 5, 9]",5,-1,2,ATK_2,FX,FX,"[[4,""FX""]]","[[""ATK"", ""*"", 5.8]]","[[""AT"",10],[""AT"",10],[""AT"",10]]",0,2,0,0,[],[],"[[86, 1, 100, 0], [87, 0, 100, 100]]",[],0,0,"[0, 0, 3, 3, 2, 1, 2200]","[1.0, 1, 0, 1, ""eft_skill_chotenroubattoujustu_motion_hr.peft"", ""eft_skill_chotenroubattoujustu_dark.png""]","[1.5, 1, 0, 0, ""eft_skill_chotenroubattoujustu_hr.peft"", ""eft_skill_chotenroubattoujustu_dark.png""]",[],1,"[1.5, 0.5, 0, 0, ""eft_skill_chotenroubattoujustu_atk.peft"", ""eft_skill_chotenroubattoujustu_dark.png""]","[[""RANGE_START"", 600, ""SE_MON_Samurai_N_04.ogg""], [""RANGE_START"", 2170, ""SE_MON_Samurai_N_Dark_04.ogg""], [""HIDE_SKILL_ON"", 500, ""SE_MON_Samurai_N_Ice_01.ogg""], [""HIDE_SKILL_ON"", 800, ""SE_MON_Ancestors_Fire_02.ogg""]]",[],0,"[""unit_mdl_horus_hr.dat""]",[],0,1,100,90,70,100,0,0,"[39,3,0]",[],"[[4, 0, [1.0, 1.0, 2, 1, ""unit_eft_dft_horus_lwing.peft"", ""unit_eft_dft_horus_light.png""]], [5, 0, [1.0, 1.0, 2, 1, ""unit_eft_dft_horus_rwing.peft"", ""unit_eft_dft_horus_light.png""]], [6, 0, [1.0, 1.0, 1, 1, ""unit_eft_dft_horus_ray.peft"", ""unit_eft_dft_horus_light.png""]], [58, 3, [1.0, 1.0, 0, 1, ""unit_eft_dft_horus_light.peft"", ""unit_eft_dft_horus_light.png""]]]",[],6,"[[3004, 1, 3]]",[],[],0,0,"[0,0,0]",[],1,"[[1, 0, 1, 0.6], [2, 0, 1, 0.6], [3, 3, 3, 0.7], [4, 0, 1, 0.8], [5, 0, 1, 0.8], [6, 3, 3, 0.7], [7, 0, 1, 0.8], [8, 0, 1, 1.0], [9, 0, 1, 1.0], [10, 0, 1, 1.3]]"
8101,롤링펀치,0,1,6,"[5, 7, 3]",4,-1,1,ATK_1,DM,DM,"[[4,""DM""]]","[[""ATK"", ""*"", 1.5]]","[[""AT"",5],[""DR"",10],[""AT"",10],[""DR"",10],[""AT"",10]]",0,1,0,0,[],[],"[[8, 0, 100, 100]]","[[0, 4, 1, 80, 1]]",0,3.5,"[0, 0, 4, 4, 2, 0, 100]",[],[],[],5,"[1.0, 1, 0, 1, ""eft_skill_rolling_punch.peft"", ""eft_skill_rolling_punch_water.png""]","[[""MELEE_DASH"", 900, ""SE_MON_Drunken_01.ogg""], [""MELEE_DASH"", 1800, ""SE_MON_Drunken_02.ogg""], [""MELEE_START"", 50, ""SE_MON_KungFuGirl_Ice_02.ogg""]]",[],0,"[""unit_mdl_horus_hr.dat""]",[],0,1,100,90,70,100,0,0,"[39,4,0]",[],"[[4, 0, [1.0, 1.0, 2, 1, ""unit_eft_dft_horus_lwing.peft"", ""unit_eft_dft_horus_dark.png""]], [5, 0, [1.0, 1.0, 2, 1, ""unit_eft_dft_horus_rwing.peft"", ""unit_eft_dft_horus_dark.png""]], [6, 0, [1.0, 1.0, 1, 1, ""unit_eft_dft_horus_ray.peft"", ""unit_eft_dft_horus_dark.png""]], [58, 3, [1.0, 1.0, 0, 1, ""unit_eft_dft_horus_light.peft"", ""unit_eft_dft_horus_dark.png""]]]",[],6,"[[3005, 1, 3]]",[],[],0,0,"[0,0,0]",[],1,"[[1, 0, 1, 0.6], [2, 0, 1, 0.6], [3, 3, 3, 0.7], [4, 0, 1, 0.8], [5, 0, 1, 0.8], [6, 3, 3, 0.7], [7, 0, 1, 0.8], [8, 0, 1, 1.0], [9, 0, 1, 1.0], [10, 0, 1, 1.3]]"
8102,롤링펀치,0,1,6,"[5, 8, 3]",4,-1,1,ATK_1,DM,DM,"[[4,""DM""]]","[[""ATK"", ""*"", 1.5]]","[[""AT"",5],[""DR"",10],[""AT"",10],[""DR"",10],[""AT"",10]]",0,1,0,0,[],[],"[[8, 0, 100, 100]]","[[0, 4, 1, 80, 1]]",0,3.5,"[0, 0, 4, 4, 2, 0, 100]",[],[],[],5,"[1.0, 1, 0, 1, ""eft_skill_rolling_punch.peft"", ""eft_skill_rolling_punch_fire.png""]","[[""MELEE_DASH"", 900, ""SE_MON_Drunken_01.ogg""], [""MELEE_DASH"", 1800, ""SE_MON_Drunken_02.ogg""], [""MELEE_START"", 50, ""SE_MON_KungFuGirl_Ice_02.ogg""]]",[],0,"[""unit_mdl_horus.dat""]",[],1,0,100,90,70,100,0,0,"[42,0,0]",[],[],[],6,"[[3001, 1, 3]]",[],[],0,0,"[0,0,0]",[],1,"[[1, 0, 1, 0.6], [2, 0, 1, 0.6], [3, 3, 3, 0.7], [4, 0, 1, 0.7], [5, 0, 1, 0.6], [6, 3, 3, 0.7], [7, 0, 1, 0.7], [8, 0, 1, 1.0], [9, 0, 1, 1.0], [10, 0, 1, 1.2]]"
8103,롤링펀치,0,1,6,"[5, 9, 3]",4,-1,1,ATK_1,DM,DM,"[[4,""DM""]]","[[""ATK"", ""*"", 1.5]]","[[""AT"",5],[""DR"",10],[""AT"",10],[""DR"",10],[""AT"",10]]",0,1,0,0,[],[],"[[8, 0, 100, 100]]","[[0, 4, 1, 80, 1]]",0,3.5,"[0, 0, 4, 4, 2, 0, 100]",[],[],[],5,"[1.0, 1, 0, 1, ""eft_skill_rolling_punch.peft"", ""eft_skill_rolling_punch_wind.png""]","[[""MELEE_DASH"", 900, ""SE_MON_Drunken_01.ogg""], [""MELEE_DASH"", 1800, ""SE_MON_Drunken_02.ogg""], [""MELEE_START"", 50, ""SE_MON_KungFuGirl_Ice_02.ogg""]]",[],0,"[""unit_mdl_jack.dat""]",[],1,0,100,100,70,100,0,0,"[40,0,0]",[],"[[4, 0, [1.0, 1.0, 1, 1, ""unit_eft_dft_jack_fire.peft"", ""unit_eft_dft_jack_water.png""]]]",[],6,"[[3001, 1, 3]]",[],[],0,0,"[0,0,0]",[],1,"[[1, 0, 1, 0.4], [2, 0, 1, 0.5], [3, 3, 3, 0.5], [4, 0, 1, 0.5], [5, 0, 1, 0.5], [6, 3, 3, 0.4], [7, 0, 2, 0.6], [8, 0, 1, 0.7], [9, 0, 1, 0.6], [10, 0, 1, 0.7]]"
8104,롤링펀치,0,1,6,"[5, 0, 4]",4,-1,1,ATK_1,DM,DM,"[[4,""DM""]]","[[""ATK"", ""*"", 1.5]]","[[""AT"",5],[""DR"",10],[""AT"",10],[""DR"",10],[""AT"",10]]",0,1,0,0,[],[],"[[8, 0, 100, 100]]","[[0, 4, 1, 80, 1]]",0,3.5,"[0, 0, 4, 4, 2, 0, 100]",[],[],[],5,"[1.0, 1, 0, 1, ""eft_skill_rolling_punch.peft"", ""eft_skill_rolling_punch_light.png""]","[[""MELEE_DASH"", 900, ""SE_MON_Drunken_01.ogg""], [""MELEE_DASH"", 1800, ""SE_MON_Drunken_02.ogg""], [""MELEE_START"", 50, ""SE_MON_KungFuGirl_Ice_02.ogg""]]",[],0,"[""unit_mdl_jack.dat""]",[],1,0,100,100,70,100,0,0,"[40,1,0]",[],"[[4, 0, [1.0, 1.0, 1, 1, ""unit_eft_dft_jack_fire.peft"", ""unit_eft_dft_jack_fire.png""]]]",[],6,"[[3002, 1, 3]]",[],[],0,0,"[0,0,0]",[],1,"[[1, 0, 1, 0.4], [2, 0, 1, 0.5], [3, 3, 3, 0.5], [4, 0, 1, 0.5], [5, 0, 1, 0.5], [6, 3, 3, 0.4], [7, 0, 2, 0.6], [8, 0, 1, 0.7], [9, 0, 1, 0.6], [10, 0, 1, 0.7]]"
8105,롤링펀치,0,1,6,"[5, 1, 4]",4,-1,1,ATK_1,DM,DM,"[[4,""DM""]]","[[""ATK"", ""*"", 1.5]]","[[""AT"",5],[""DR"",10],[""AT"",10],[""DR"",10],[""AT"",10]]",0,1,0,0,[],[],"[[8, 0, 100, 100]]","[[0, 4, 1, 80, 1]]",0,3.5,"[0, 0, 4, 4, 2, 0, 100]",[],[],[],5,"[1.0, 1, 0, 1, ""eft_skill_rolling_punch.peft"", ""eft_skill_rolling_punch_dark.png""]","[[""MELEE_DASH"", 900, ""SE_MON_Drunken_01.ogg""], [""MELEE_DASH"", 1800, ""SE_MON_Drunken_02.ogg""], [""MELEE_START"", 50, ""SE_MON_KungFuGirl_Ice_02.ogg""]]",[],0,"[""unit_mdl_jack.dat""]",[],1,0,100,100,70,100,0,0,"[40,2,0]",[],"[[4, 0, [1.0, 1.0, 1, 1, ""unit_eft_dft_jack_fire.peft"", ""unit_eft_dft_jack_wind.png""]]]",[],6,"[[3003, 1, 3]]",[],[],0,0,"[0,0,0]",[],1,"[[1, 0, 1, 0.4], [2, 0, 1, 0.5], [3, 3, 3, 0.5], [4, 0, 1, 0.5], [5, 0, 1, 0.5], [6, 3, 3, 0.4], [7, 0, 2, 0.6], [8, 0, 1, 0.7], [9, 0, 1, 0.6], [10, 0, 1, 0.7]]"
8106,한 잔 더!,0,1,5,"[8, 5, 4]",3,3,3,BUFF,BR,BR,"[[4,""BR""]]","[[""ATK"", ""*"", 2.4]]","[[""HE"",10],[""HE"",10],[""HE"",10],[""TN"",1]]",0,1,0,0,[],[],[],"[[0, 21, 1, 100, 2]]",0,0,"[0, 0, 9, 9, 3, 1, 0]","[1.2, 0.8, 0, 1, ""eft_skill_drink_more.peft"", ""eft_skill_drink_more_water.png""]",[],[],0,[],"[[""BUFF_START"", 850, ""SE_MON_Drunken_Ice_02.ogg""]]",[],0,"[""unit_mdl_jack.dat""]",[],1,0,100,100,70,100,0,0,"[40,3,0]",[],"[[4, 0, [1.0, 1.0, 1, 1, ""unit_eft_dft_jack_fire.peft"", ""unit_eft_dft_jack_light.png""]]]",[],6,"[[3004, 1, 3]]",[],[],0,0,"[0,0,0]",[],1,"[[1, 0, 1, 0.4], [2, 0, 1, 0.5], [3, 3, 3, 0.5], [4, 0, 1, 0.5], [5, 0, 1, 0.5], [6, 3, 3, 0.4], [7, 0, 2, 0.6], [8, 0, 1, 0.7], [9, 0, 1, 0.6], [10, 0, 1, 0.7]]"
8107,드렁큰 킥,0,1,5,"[8, 6, 4]",4,3,1,ATK_2,DM,DM,"[[4,""DM""]]","[[""ATK"", ""*"", 2.0]]","[[""AT"",10],[""AT"",10],[""AT"",10],[""TN"",1]]",0,1,0,0,[],[],"[[12, 0, 100, 100]]",[],0,6.5,"[0, 0, 3, 3, 2, 1, 100]","[1, 1, 0, 1, ""eft_skill_drunken_kick.peft"", ""eft_skill_drunken_kick_fire.png""]",[],[],0,"[1.3, 1, 0, 1, ""eft_skill_rolling_punch.peft"", ""eft_skill_rolling_punch_fire.png""]","[[""MELEE_DASH"", 900, ""SE_MON_Drunken_01.ogg""], [""MELEE_DASH"", 1800, ""SE_MON_Drunken_02.ogg""], [""MELEE_START"", 50, ""SE_MON_Drunken_Fire_02.ogg""]]",[],0,"[""unit_mdl_jack.dat""]",[],1,0,100,100,70,100,0,0,"[40,4,0]",[],"[[4, 0, [1.0, 1.0, 1, 1, ""unit_eft_dft_jack_fire.peft"", ""unit_eft_dft_jack_dark.png""]]]",[],6,"[[3005, 1, 3]]",[],[],0,0,"[0,0,0]",[],1,"[[1, 0, 1, 0.4], [2, 0, 1, 0.5], [3, 3, 3, 0.5], [4, 0, 1, 0.5], [5, 0, 1, 0.5], [6, 3, 3, 0.4], [7, 0, 2, 0.6], [8, 0, 1, 0.7], [9, 0, 1, 0.6], [10, 0, 1, 0.7]]"
8108,한 잔 더!,0,1,5,"[8, 7, 4]",3,3,3,BUFF,BR,BR,"[[4,""BR""]]","[[""ATK"", ""*"", 2.4]]","[[""HE"",10],[""HE"",10],[""HE"",10],[""TN"",1]]",0,1,0,0,[],[],[],"[[0, 21, 1, 100, 2]]",0,0,"[0, 0, 9, 9, 3, 1, 0]","[1.2, 0.8, 0, 1, ""eft_skill_drink_more.peft"", ""eft_skill_drink_more_wind.png""]",[],[],0,[],"[[""BUFF_START"", 850, ""SE_MON_Drunken_Ice_02.ogg""]]",[],0,"[""unit_mdl_jack_hr.dat""]",[],1,0,100,100,70,100,0,0,"[40,0,1]",[],"[[5, 3, [1.0, 1.0, 0, 1, ""unit_eft_dft_jack_hr_head.peft"", ""unit_eft_dft_jack_water.png""]], [81, 3, [1.0, 1.0, 0, 1, ""unit_eft_dft_jack_hr_glass.peft"", ""unit_eft_dft_jack_water.png""]], [4, 0, [1.0, 1.0, 1, 1, ""unit_eft_dft_jack_hr_fire.peft"", ""unit_eft_dft_jack_water.png""]], [4, 0, [1.0, 1.0, 1, 1, ""unit_eft_dft_jack_hr_out_fire.peft"", ""unit_eft_dft_jack_water.png""]], [5, 0, [1.0, 1.0, 1, 1, ""unit_eft_dft_jack_hr_spider.peft"", ""unit_eft_dft_jack_water.png""]]]",[],6,"[[3001, 1, 3]]",[],[],0,0,"[0,0,0]",[],1,"[[1, 0, 1, 0.4], [2, 0, 1, 0.5], [3, 3, 4, 0.5], [4, 0, 1, 0.5], [5, 0, 1, 0.5], [6, 3, 4, 0.4], [7, 0, 1, 0.6], [8, 0, 1, 0.7], [9, 0, 1, 0.6], [10, 0, 1, 0.8]]"
